"","subject","roi","run","onset","category","trial_type","word","logit","acc"
"17403","sub-143","ANG","2",120.0197,"WF","AH","DOLLAR",3.6064570467467,1
"17404","sub-143","ANG","2",132.0269,"WP","AH","HOSE",1.20282736817094,1
"17405","sub-143","ANG","2",144.0277,"WP","AH","ROSE",-0.676296473152968,0
"17406","sub-143","ANG","2",156.0271,"WP","AH","KITTEN",1.3694450197658,1
"17407","sub-143","ANG","2",168.0275,"WF","IH","BALLOON",3.60684941526082,1
"17408","sub-143","ANG","2",180.0275,"WF","AH","FLASK",3.521715053718,1
"17409","sub-143","ANG","2",192.0267,"WP","AM","SCISSORS",3.66199296144124,1
"17410","sub-143","ANG","2",204.0192,"WF","AH","WOLF",3.62897703132404,1
"17411","sub-143","ANG","2",216.0201,"WP","AH","BANANA",2.43694321157004,1
"17412","sub-143","ANG","2",228.02,"WP","IM","WHIP",1.30121688957559,1
"17413","sub-143","ANG","2",240.0285,"WP","AH","MUFFIN",3.66303049605279,1
"17414","sub-143","ANG","2",252.0271,"WF","AH","OVEN",3.23819124343121,1
"17415","sub-143","ANG","2",264.0277,"WP","AH","CROWN",2.05647507118591,1
"17416","sub-143","ANG","2",276.0278,"WF","IM","LOCKER",2.2552333843481,1
"17417","sub-143","ANG","3",0.0018,"WP","AH","LIZARD",3.6626935805936,1
"17418","sub-143","ANG","3",12.0221,"WF","AH","GOAT",3.650430786626,1
"17419","sub-143","ANG","3",24.0305,"WF","IM","FORK",3.65186659617108,1
"17420","sub-143","ANG","3",36.0305,"WP","AH","OMELET",3.63055277671652,1
"17421","sub-143","ANG","3",48.0309,"WF","IM","NEEDLE",0.44446359992103,1
"17422","sub-143","ANG","3",60.0314,"WF","IH","ARROW",2.99204481663173,1
"17423","sub-143","ANG","3",72.0313,"WP","AH","NAPKIN",2.77913503589228,1
"17424","sub-143","ANG","3",84.0301,"WP","AM","CAPE",3.50185376366391,1
"17425","sub-143","ANG","3",96.0215,"WF","AH","ENVELOPE",2.53995705477881,1
"17426","sub-143","ANG","3",108.022,"WF","AH","COFFEE",3.65660454425154,1
"17427","sub-143","ANG","3",120.0225,"WP","IH","MOTH",3.66337420562026,1
"17428","sub-143","ANG","3",132.0295,"WF","AH","TROPHY",3.56387658420524,1
"17429","sub-143","ANG","3",144.0303,"WP","AH","TOILET",3.55326482534756,1
"17430","sub-143","ANG","3",156.03,"WF","AH","RAILROAD",-0.634668102115891,0
"17431","sub-143","ANG","3",168.0293,"WF","AH","BUTTER",3.6525949349232,1
"17432","sub-143","ANG","3",180.0306,"WP","IH","BONE",3.48883446299368,1
"17433","sub-143","ANG","3",192.0218,"WP","IM","MONKEY",1.22234191148261,1
"17434","sub-143","ANG","3",204.0212,"WP","IH","CHICKEN",0.397885078532799,1
"17435","sub-143","ANG","3",216.0232,"WF","IM","DUCK",3.66032208882344,1
"17436","sub-143","ANG","3",228.0297,"WP","AH","TOAST",3.63953542742065,1
"17437","sub-143","ANG","3",240.0305,"WF","IH","CARROT",3.66233575572989,1
"17438","sub-143","ANG","3",252.0295,"WP","AH","BIBLE",3.32215790085732,1
"17439","sub-143","ANG","3",264.0297,"WF","AH","OTTER",3.37055260237819,1
"17440","sub-143","ANG","3",276.0316,"WP","AH","VIOLIN",3.64377086818871,1
"17441","sub-143","ANG","4",0.0023,"WP","IH","HAMMER",3.38326317798235,1
"17442","sub-143","ANG","4",12.0221,"WP","IM","HONEY",0.609206136561401,1
"17443","sub-143","ANG","4",24.0228,"WP","AH","STRING",2.12264201586262,1
"17444","sub-143","ANG","4",36.0302,"WF","AH","MUG",3.59702537640741,1
"17445","sub-143","ANG","4",48.031,"WP","AH","STAPLER",3.40029400426496,1
"17446","sub-143","ANG","4",60.0305,"WF","AH","QUILT",3.48550100955231,1
"17447","sub-143","ANG","4",72.0314,"WP","IH","MOON",3.4981455605358,1
"17448","sub-143","ANG","4",84.0316,"WF","AH","SHOWER",3.59403359390021,1
"17449","sub-143","ANG","4",96.0266,"WP","AH","CAMERA",2.43828603089584,1
"17450","sub-143","ANG","4",108.022,"WP","AH","CANNON",3.61408596934605,1
"17451","sub-143","ANG","4",120.0217,"WF","AH","CEREAL",3.66180934785165,1
"17452","sub-143","ANG","4",132.0311,"WF","AH","FLAG",3.57298668596001,1
"17453","sub-143","ANG","4",144.0304,"WP","AH","RABBIT",3.66353626188801,1
"17454","sub-143","ANG","4",156.0306,"WF","AH","PAN",3.54287273486663,1
"17455","sub-143","ANG","4",168.0301,"WF","IH","NEST",3.51047834593286,1
"17456","sub-143","ANG","4",180.0311,"WP","IH","MUSTARD",3.6611452880425,1
"17457","sub-143","ANG","4",192.0294,"WP","AH","CASTLE",-0.34893191140656,0
"17458","sub-143","ANG","4",204.0225,"WF","IH","FAN",3.55099935290633,1
"17459","sub-143","ANG","4",216.0218,"WP","AH","ORANGE",3.34200505682348,1
"17460","sub-143","ANG","4",228.0233,"WF","AM","NET",-0.645139651376888,0
"17461","sub-143","ANG","4",240.0296,"WF","AH","PAINTBRUSH",3.55548333651501,1
"17462","sub-143","ANG","4",252.0311,"WF","AH","SOUP",2.59697420917208,1
"17463","sub-143","ANG","4",264.0309,"WP","AH","SPOON",3.61875608683639,1
"17464","sub-143","ANG","4",276.031,"WF","IH","MOUSE",2.24960686174873,1
"17465","sub-143","ANG","5",0.0025,"WP","IH","TIRE",2.29548689579306,1
"17466","sub-143","ANG","5",12.0199,"WP","AH","PENCIL",-0.854393494542437,0
"17467","sub-143","ANG","5",24.0277,"WF","AH","SYRUP",3.657179895396,1
"17468","sub-143","ANG","5",36.0265,"WP","IH","POTATO",1.84220762578127,1
"17469","sub-143","ANG","5",48.0261,"WF","IM","CLOCK",-0.164268155364241,0
"17470","sub-143","ANG","5",60.0267,"WF","AH","TIGER",1.59223030000766,1
"17471","sub-143","ANG","5",72.0274,"WF","AH","BACON",3.22527851307496,1
"17472","sub-143","ANG","5",84.0273,"WP","IH","SHEEP",3.32217489593711,1
"17473","sub-143","ANG","5",96.0188,"WF","AH","BADGE",3.25726016132369,1
"17474","sub-143","ANG","5",108.0185,"WP","AH","SPONGE",3.64935506236176,1
"17475","sub-143","ANG","5",120.0229,"WP","IM","PIGEON",3.46668644975219,1
"17476","sub-143","ANG","5",132.0272,"WP","IH","BASKET",-0.025600427999622,0
"17477","sub-143","ANG","5",144.0264,"WF","IM","BARREL",3.65483305498634,1
"17478","sub-143","ANG","5",156.0281,"WF","AH","PYTHON",3.22385163744631,1
"17479","sub-143","ANG","5",168.0275,"WP","AH","APPLE",3.65888774606131,1
"17480","sub-143","ANG","5",180.0278,"WF","IH","CAGE",0.517893429747878,1
"17481","sub-143","ANG","5",192.0209,"WF","IH","PLATE",-1.36666270373736,0
"17482","sub-143","ANG","5",204.0188,"WP","AH","ROCKET",3.66289687175133,1
"17483","sub-143","ANG","5",216.0249,"WF","AH","STAR",3.4096054349153,1
"17484","sub-143","ANG","5",228.0271,"WF","AH","MITTEN",3.38909837694764,1
"17485","sub-143","ANG","5",240.0261,"WF","IH","DOLL",3.59687702844133,1
"17486","sub-143","ANG","5",252.027,"WP","AH","GLASSES",3.64776951513188,1
"17487","sub-143","ANG","5",264.0275,"WP","IH","ROPE",-0.291827551671837,0
"17488","sub-143","ANG","5",276.0272,"WP","AH","PENNY",-1.22837152539775,0
"17489","sub-145","VTC","1",0.0019,"WF","IM","DESK",3.65514870875382,1
"17490","sub-145","VTC","1",12.058,"WP","IH","ELEPHANT",3.60283939594579,1
"17491","sub-145","VTC","1",24.0185,"WF","AH","SOUP",3.64665605129862,1
"17492","sub-145","VTC","1",36.0266,"WP","IH","RABBIT",3.57604450900137,1
"17493","sub-145","VTC","1",48.0255,"WP","AH","BRAIN",3.66243636488172,1
"17494","sub-145","VTC","1",60.0262,"WF","IH","CHERRY",3.65601289612196,1
"17495","sub-145","VTC","1",72.026,"WP","IH","MANURE",3.66192389126147,1
"17496","sub-145","VTC","1",84.0258,"WF","AH","NET",3.65674493803353,1
"17497","sub-145","VTC","1",96.018,"WP","AH","HONEY",2.81230623760494,1
"17498","sub-145","VTC","1",108.0186,"WF","AH","FLASK",3.56506582574498,1
"17499","sub-145","VTC","1",120.0176,"WF","AH","CANNON",3.65790709824405,1
"17500","sub-145","VTC","1",132.0253,"WP","AH","BOWL",3.66326442911199,1
"17501","sub-145","VTC","1",144.0251,"WF","IH","SOAP",3.53353303196274,1
"17502","sub-145","VTC","1",156.0266,"WP","IH","MILK",3.66240534349348,1
"17503","sub-145","VTC","1",168.0257,"WF","IH","NAPKIN",3.50509376619428,1
"17504","sub-145","VTC","1",180.0269,"WF","NR","SEAL",3.65420447278165,1
"17505","sub-145","VTC","1",192.0249,"WP","AH","CIGAR",3.64770722589474,1
"17506","sub-145","VTC","1",204.0177,"WP","IH","LOCKER",3.66304116769986,1
"17507","sub-145","VTC","1",216.0204,"WF","AH","ARROW",3.56059421958083,1
"17508","sub-145","VTC","1",228.0188,"WF","AH","TRUMPET",3.66346371482591,1
"17509","sub-145","VTC","1",240.0257,"WP","IM","PAIL",3.37152130007845,1
"17510","sub-145","VTC","1",252.0257,"WP","AH","PENNY",3.55442941468858,1
"17511","sub-145","VTC","1",264.0261,"WF","AH","TAXI",3.6593335194483,1
"17512","sub-145","VTC","1",276.0266,"WP","AH","CAPE",3.62949686501953,1
"17513","sub-145","VTC","2",0.003,"WF","AH","TIRE",0.146317231212935,1
"17514","sub-145","VTC","2",12.0242,"WF","AH","CROWN",3.52276504340605,1
"17515","sub-145","VTC","2",24.0232,"WF","AH","WINE",3.65872681216288,1
"17516","sub-145","VTC","2",36.0168,"WP","IH","QUILT",3.57189677110019,1
"17517","sub-145","VTC","2",48.016,"WP","AH","CASTLE",3.66134918336808,1
"17518","sub-145","VTC","2",60.0174,"WF","AH","OVEN",3.61672394229166,1
"17519","sub-145","VTC","2",72.0237,"WF","IH","CAMERA",3.63208729786262,1
"17520","sub-145","VTC","2",84.0247,"WP","IM","OTTER",3.64999569071066,1
"17521","sub-145","VTC","2",96.0231,"WP","IH","PLATE",3.43147543216092,1
"17522","sub-145","VTC","2",108.0235,"WP","IM","FORK",3.52694490652976,1
"17523","sub-145","VTC","2",120.0234,"WF","AH","PAN",3.66004142952816,1
"17524","sub-145","VTC","2",132.0172,"WF","AH","MUSTARD",3.64449584021292,1
"17525","sub-145","VTC","2",144.0169,"WP","AH","ROCKET",3.65838039517772,1
"17526","sub-145","VTC","2",156.0166,"WF","AH","BELL",3.63687816955767,1
"17527","sub-145","VTC","2",168.0244,"WF","AM","CANDLE",3.65251532183631,1
"17528","sub-145","VTC","2",180.0237,"WP","IH","NEST",3.64426627995638,1
"17529","sub-145","VTC","2",192.0246,"WP","AH","HOOK",3.66026212994012,1
"17530","sub-145","VTC","2",204.0236,"WP","AH","STRING",3.60238076146785,1
"17531","sub-145","VTC","2",216.0232,"WF","AH","MUG",3.66340321458376,1
"17532","sub-145","VTC","2",228.0163,"WP","AH","MOTH",3.60724557893135,1
"17533","sub-145","VTC","2",240.0168,"WF","AH","GLASSES",3.65591805004112,1
"17534","sub-145","VTC","2",252.0165,"WP","AH","COUCH",3.66236843022016,1
"17535","sub-145","VTC","2",264.0232,"WF","AH","JELLY",3.65330447472834,1
"17536","sub-145","VTC","2",276.0237,"WP","AH","SCISSORS",3.6142409165582,1
"17537","sub-145","VTC","3",0.0025,"WF","AH","MOUSE",3.61228898920198,1
"17538","sub-145","VTC","3",12.0189,"WP","AM","CRAB",3.66211558999123,1
"17539","sub-145","VTC","3",24.0185,"WF","AH","MUFFIN",3.66344903198972,1
"17540","sub-145","VTC","3",36.0211,"WP","AH","HIGHWAY",3.66211509883221,1
"17541","sub-145","VTC","3",48.026,"WP","AH","DEER",3.60622928895819,1
"17542","sub-145","VTC","3",60.0249,"WF","AH","TIGER",3.58909327403281,1
"17543","sub-145","VTC","3",72.0266,"WF","AH","CHICKEN",3.66201984591838,1
"17544","sub-145","VTC","3",84.0248,"WP","AH","BASKET",3.66199080874538,1
"17545","sub-145","VTC","3",96.0264,"WP","AH","CRADLE",2.42982208901129,1
"17546","sub-145","VTC","3",108.0177,"WP","AH","BOOT",3.65929526377669,1
"17547","sub-145","VTC","3",120.0181,"WF","AH","PARADE",3.64623906680767,1
"17548","sub-145","VTC","3",132.0195,"WF","AH","PILLOW",3.63467540470245,1
"17549","sub-145","VTC","3",144.025,"WP","IH","PHONE",3.66343962220648,1
"17550","sub-145","VTC","3",156.0258,"WF","IH","GOAT",3.66342520693627,1
"17551","sub-145","VTC","3",168.0264,"WP","IH","PENCIL",2.73237714648523,1
"17552","sub-145","VTC","3",180.0263,"WF","AH","CLOCK",3.64625916834064,1
"17553","sub-145","VTC","3",192.026,"WP","AM","UMBRELLA",3.66317123092776,1
"17554","sub-145","VTC","3",204.0179,"WF","AH","ENVELOPE",3.28157153880662,1
"17555","sub-145","VTC","3",216.0188,"WF","AH","BENCH",3.66065334331653,1
"17556","sub-145","VTC","3",228.0176,"WP","AH","TROPHY",3.65787384722431,1
"17557","sub-145","VTC","3",240.0253,"WF","AH","DOLL",2.86224051266043,1
"17558","sub-145","VTC","3",252.0252,"WP","AH","APPLE",3.64905276066872,1
"17559","sub-145","VTC","3",264.025,"WF","AH","HOSE",3.66249061461654,1
"17560","sub-145","VTC","3",276.0266,"WP","AH","BIBLE",3.52369077766198,1
"17561","sub-145","VTC","4",0.0042,"WF","AH","DIAMOND",1.14853793577301,1
"17562","sub-145","VTC","4",12.0338,"WF","AH","CORN",3.51072368017445,1
"17563","sub-145","VTC","4",24.0326,"WF","AH","LION",3.653094585787,1
"17564","sub-145","VTC","4",36.0315,"WP","AH","SYRUP",3.66137732838842,1
"17565","sub-145","VTC","4",48.0225,"WP","AH","MAGNET",3.65477871561272,1
"17566","sub-145","VTC","4",60.0233,"WP","AH","PIE",3.11700886864208,1
"17567","sub-145","VTC","4",72.0237,"WF","AH","FAN",3.65799104913626,1
"17568","sub-145","VTC","4",84.0314,"WP","IH","LADDER",3.37314604076649,1
"17569","sub-145","VTC","4",96.0317,"WP","AH","BUTTER",3.4707176339408,1
"17570","sub-145","VTC","4",108.0336,"WP","AH","TOILET",2.99267200872473,1
"17571","sub-145","VTC","4",120.0326,"WF","AH","TRAY",3.66337709291702,1
"17572","sub-145","VTC","4",132.0314,"WP","AH","GUITAR",3.65268352199382,1
"17573","sub-145","VTC","4",144.0241,"WF","AH","WALLET",3.66124897757914,1
"17574","sub-145","VTC","4",156.023,"WP","AH","SPOON",3.66210250677993,1
"17575","sub-145","VTC","4",168.0241,"WF","AH","TOAST",3.6591918026472,1
"17576","sub-145","VTC","4",180.0326,"WF","AH","BADGE",3.46872217381079,1
"17577","sub-145","VTC","4",192.0325,"WF","IH","MAP",3.58233021831418,1
"17578","sub-145","VTC","4",204.0316,"WP","AH","COFFEE",3.66354106789564,1
"17579","sub-145","VTC","4",216.0314,"WF","AH","KETTLE",3.65995600015025,1
"17580","sub-145","VTC","4",228.0329,"WF","AH","FENCE",3.48997911949681,1
"17581","sub-145","VTC","4",240.0231,"WP","AH","LAMP",3.62375023599306,1
"17582","sub-145","VTC","4",252.023,"WP","AH","DOLLAR",3.66000642941482,1
"17583","sub-145","VTC","4",264.0222,"WP","AH","STAR",3.56521127975585,1
"17584","sub-145","VTC","4",276.0321,"WF","IH","OYSTER",3.66174547008256,1
"17585","sub-145","VTC","5",0.0024,"WF","AH","HAMMER",3.65744378711463,1
"17586","sub-145","VTC","5",12.0197,"WP","IH","HAM",3.10633327758944,1
"17587","sub-145","VTC","5",24.0284,"WP","AH","PAINTBRUSH",3.31955760187942,1
"17588","sub-145","VTC","5",36.029,"WP","AH","JACKET",3.55039726360676,1
"17589","sub-145","VTC","5",48.029,"WF","AH","SHOWER",3.66322401909183,1
"17590","sub-145","VTC","5",60.0272,"WP","AH","DUCK",3.65654891535791,1
"17591","sub-145","VTC","5",72.0291,"WP","AH","POTATO",3.66333278802133,1
"17592","sub-145","VTC","5",84.0274,"WF","AH","VIOLIN",3.58880410430399,1
"17593","sub-145","VTC","5",96.0232,"WF","AH","CANE",3.27187212471118,1
"17594","sub-145","VTC","5",108.0201,"WF","AH","CAKE",2.77639617059409,1
"17595","sub-145","VTC","5",120.022,"WP","AH","TRACTOR",3.63510822050552,1
"17596","sub-145","VTC","5",132.0282,"WF","AH","SPONGE",3.65024301534598,1
"17597","sub-145","VTC","5",144.0283,"WP","AH","ORANGE",3.08123801912917,1
"17598","sub-145","VTC","5",156.0285,"WP","AM","WHIP",2.00811899828905,1
"17599","sub-145","VTC","5",168.0283,"WP","AH","OMELET",3.57061795095381,1
"17600","sub-145","VTC","5",180.0283,"WF","AH","MONKEY",3.65215284493486,1
"17601","sub-145","VTC","5",192.0238,"WF","AH","BANANA",3.65474695809669,1
"17602","sub-145","VTC","5",204.0214,"WP","AH","BACON",3.64873729499747,1
"17603","sub-145","VTC","5",216.0203,"WF","AH","ROPE",3.55224267040229,1
"17604","sub-145","VTC","5",228.0289,"WF","AH","DRUM",3.55487461646364,1
"17605","sub-145","VTC","5",240.0275,"WP","AH","SWORD",3.66275846246054,1
"17606","sub-145","VTC","5",252.0273,"WF","AH","CANOE",3.61515311598389,1
"17607","sub-145","VTC","5",264.0287,"WP","AH","STOOL",3.66339795478465,1
"17608","sub-145","VTC","5",276.026,"WF","AH","CHEESE",3.65558038300933,1
"17609","sub-145","ANG","1",0.0019,"WF","IM","DESK",3.61772995550419,1
"17610","sub-145","ANG","1",12.058,"WP","IH","ELEPHANT",3.66035234022378,1
"17611","sub-145","ANG","1",24.0185,"WF","AH","SOUP",3.62472584766603,1
"17612","sub-145","ANG","1",36.0266,"WP","IH","RABBIT",3.1693625662299,1
"17613","sub-145","ANG","1",48.0255,"WP","AH","BRAIN",2.16795888117292,1
"17614","sub-145","ANG","1",60.0262,"WF","IH","CHERRY",3.45801452387266,1
"17615","sub-145","ANG","1",72.026,"WP","IH","MANURE",3.63298403740585,1
"17616","sub-145","ANG","1",84.0258,"WF","AH","NET",3.63649062532385,1
"17617","sub-145","ANG","1",96.018,"WP","AH","HONEY",3.5128776745868,1
"17618","sub-145","ANG","1",108.0186,"WF","AH","FLASK",3.64505974443819,1
"17619","sub-145","ANG","1",120.0176,"WF","AH","CANNON",2.94702232267716,1
"17620","sub-145","ANG","1",132.0253,"WP","AH","BOWL",3.66335293143926,1
"17621","sub-145","ANG","1",144.0251,"WF","IH","SOAP",2.92405901528774,1
"17622","sub-145","ANG","1",156.0266,"WP","IH","MILK",3.5597120218228,1
"17623","sub-145","ANG","1",168.0257,"WF","IH","NAPKIN",3.54782530338151,1
"17624","sub-145","ANG","1",180.0269,"WF","NR","SEAL",3.41428476676956,1
"17625","sub-145","ANG","1",192.0249,"WP","AH","CIGAR",3.26620136081499,1
"17626","sub-145","ANG","1",204.0177,"WP","IH","LOCKER",3.66187696526969,1
"17627","sub-145","ANG","1",216.0204,"WF","AH","ARROW",3.61975352707491,1
"17628","sub-145","ANG","1",228.0188,"WF","AH","TRUMPET",3.66324751248869,1
"17629","sub-145","ANG","1",240.0257,"WP","IM","PAIL",3.64390362368023,1
"17630","sub-145","ANG","1",252.0257,"WP","AH","PENNY",2.29969409401835,1
"17631","sub-145","ANG","1",264.0261,"WF","AH","TAXI",3.46120688698773,1
"17632","sub-145","ANG","1",276.0266,"WP","AH","CAPE",2.81200192917488,1
"17633","sub-145","ANG","2",0.003,"WF","AH","TIRE",2.71694255520571,1
"17634","sub-145","ANG","2",12.0242,"WF","AH","CROWN",2.58511564006946,1
"17635","sub-145","ANG","2",24.0232,"WF","AH","WINE",3.22203036588533,1
"17636","sub-145","ANG","2",36.0168,"WP","IH","QUILT",3.40534776464326,1
"17637","sub-145","ANG","2",48.016,"WP","AH","CASTLE",3.29877121129046,1
"17638","sub-145","ANG","2",60.0174,"WF","AH","OVEN",3.44250377137377,1
"17639","sub-145","ANG","2",72.0237,"WF","IH","CAMERA",3.6296114574887,1
"17640","sub-145","ANG","2",84.0247,"WP","IM","OTTER",1.32217426752452,1
"17641","sub-145","ANG","2",96.0231,"WP","IH","PLATE",3.64367335085171,1
"17642","sub-145","ANG","2",108.0235,"WP","IM","FORK",3.44700825254767,1
"17643","sub-145","ANG","2",120.0234,"WF","AH","PAN",0.773488139367694,1
"17644","sub-145","ANG","2",132.0172,"WF","AH","MUSTARD",3.38061150282239,1
"17645","sub-145","ANG","2",144.0169,"WP","AH","ROCKET",3.61772508300947,1
"17646","sub-145","ANG","2",156.0166,"WF","AH","BELL",3.65867275885788,1
"17647","sub-145","ANG","2",168.0244,"WF","AM","CANDLE",1.18340685389708,1
"17648","sub-145","ANG","2",180.0237,"WP","IH","NEST",3.54224347069738,1
"17649","sub-145","ANG","2",192.0246,"WP","AH","HOOK",3.40873354177422,1
"17650","sub-145","ANG","2",204.0236,"WP","AH","STRING",1.76989573660833,1
"17651","sub-145","ANG","2",216.0232,"WF","AH","MUG",3.46552901433247,1
"17652","sub-145","ANG","2",228.0163,"WP","AH","MOTH",2.52149686476546,1
"17653","sub-145","ANG","2",240.0168,"WF","AH","GLASSES",3.62707961665565,1
"17654","sub-145","ANG","2",252.0165,"WP","AH","COUCH",3.59569143137094,1
"17655","sub-145","ANG","2",264.0232,"WF","AH","JELLY",3.64623539679694,1
"17656","sub-145","ANG","2",276.0237,"WP","AH","SCISSORS",3.57633132381894,1
"17657","sub-145","ANG","3",0.0025,"WF","AH","MOUSE",2.79106549676967,1
"17658","sub-145","ANG","3",12.0189,"WP","AM","CRAB",3.6613010075696,1
"17659","sub-145","ANG","3",24.0185,"WF","AH","MUFFIN",3.66239863553593,1
"17660","sub-145","ANG","3",36.0211,"WP","AH","HIGHWAY",3.4112882732207,1
"17661","sub-145","ANG","3",48.026,"WP","AH","DEER",3.61440575886892,1
"17662","sub-145","ANG","3",60.0249,"WF","AH","TIGER",3.24482164122197,1
"17663","sub-145","ANG","3",72.0266,"WF","AH","CHICKEN",3.65780240588137,1
"17664","sub-145","ANG","3",84.0248,"WP","AH","BASKET",3.66352784001824,1
"17665","sub-145","ANG","3",96.0264,"WP","AH","CRADLE",-0.225719726791309,0
"17666","sub-145","ANG","3",108.0177,"WP","AH","BOOT",3.52769135027751,1
"17667","sub-145","ANG","3",120.0181,"WF","AH","PARADE",3.66156169418826,1
"17668","sub-145","ANG","3",132.0195,"WF","AH","PILLOW",3.65477191835096,1
"17669","sub-145","ANG","3",144.025,"WP","IH","PHONE",3.65563009985034,1
"17670","sub-145","ANG","3",156.0258,"WF","IH","GOAT",3.64940850896788,1
"17671","sub-145","ANG","3",168.0264,"WP","IH","PENCIL",3.357210747551,1
"17672","sub-145","ANG","3",180.0263,"WF","AH","CLOCK",3.16325996640555,1
"17673","sub-145","ANG","3",192.026,"WP","AM","UMBRELLA",3.66249152053662,1
"17674","sub-145","ANG","3",204.0179,"WF","AH","ENVELOPE",2.70195250489355,1
"17675","sub-145","ANG","3",216.0188,"WF","AH","BENCH",3.53641948711444,1
"17676","sub-145","ANG","3",228.0176,"WP","AH","TROPHY",3.48187660073831,1
"17677","sub-145","ANG","3",240.0253,"WF","AH","DOLL",1.62575416255815,1
"17678","sub-145","ANG","3",252.0252,"WP","AH","APPLE",3.59654700024661,1
"17679","sub-145","ANG","3",264.025,"WF","AH","HOSE",3.66107952837289,1
"17680","sub-145","ANG","3",276.0266,"WP","AH","BIBLE",0.772511439144961,1
"17681","sub-145","ANG","4",0.0042,"WF","AH","DIAMOND",1.20103394844084,1
"17682","sub-145","ANG","4",12.0338,"WF","AH","CORN",0.135165368698127,1
"17683","sub-145","ANG","4",24.0326,"WF","AH","LION",3.41296590912448,1
"17684","sub-145","ANG","4",36.0315,"WP","AH","SYRUP",0.508982115109697,1
"17685","sub-145","ANG","4",48.0225,"WP","AH","MAGNET",3.64457525838807,1
"17686","sub-145","ANG","4",60.0233,"WP","AH","PIE",3.63459498848935,1
"17687","sub-145","ANG","4",72.0237,"WF","AH","FAN",3.66254369792825,1
"17688","sub-145","ANG","4",84.0314,"WP","IH","LADDER",3.36890899883469,1
"17689","sub-145","ANG","4",96.0317,"WP","AH","BUTTER",3.60833771212135,1
"17690","sub-145","ANG","4",108.0336,"WP","AH","TOILET",0.538537672861003,1
"17691","sub-145","ANG","4",120.0326,"WF","AH","TRAY",3.66323781164583,1
"17692","sub-145","ANG","4",132.0314,"WP","AH","GUITAR",3.6562199790836,1
"17693","sub-145","ANG","4",144.0241,"WF","AH","WALLET",3.66197071650848,1
"17694","sub-145","ANG","4",156.023,"WP","AH","SPOON",3.66257004844303,1
"17695","sub-145","ANG","4",168.0241,"WF","AH","TOAST",3.65691444670025,1
"17696","sub-145","ANG","4",180.0326,"WF","AH","BADGE",2.22068049398464,1
"17697","sub-145","ANG","4",192.0325,"WF","IH","MAP",3.22426215911987,1
"17698","sub-145","ANG","4",204.0316,"WP","AH","COFFEE",3.56660551984343,1
"17699","sub-145","ANG","4",216.0314,"WF","AH","KETTLE",3.65713593520301,1
"17700","sub-145","ANG","4",228.0329,"WF","AH","FENCE",-2.46451755247545,0
"17701","sub-145","ANG","4",240.0231,"WP","AH","LAMP",3.60327489074032,1
"17702","sub-145","ANG","4",252.023,"WP","AH","DOLLAR",2.47908194878137,1
"17703","sub-145","ANG","4",264.0222,"WP","AH","STAR",3.58333478425023,1
"17704","sub-145","ANG","4",276.0321,"WF","IH","OYSTER",3.64598905814848,1
"17705","sub-145","ANG","5",0.0024,"WF","AH","HAMMER",3.62803130090639,1
"17706","sub-145","ANG","5",12.0197,"WP","IH","HAM",0.287809094397455,1
"17707","sub-145","ANG","5",24.0284,"WP","AH","PAINTBRUSH",3.34213909332756,1
"17708","sub-145","ANG","5",36.029,"WP","AH","JACKET",3.073087767751,1
"17709","sub-145","ANG","5",48.029,"WF","AH","SHOWER",3.62921446296919,1
"17710","sub-145","ANG","5",60.0272,"WP","AH","DUCK",3.65513370386648,1
"17711","sub-145","ANG","5",72.0291,"WP","AH","POTATO",3.65089418689519,1
"17712","sub-145","ANG","5",84.0274,"WF","AH","VIOLIN",3.66212280201789,1
"17713","sub-145","ANG","5",96.0232,"WF","AH","CANE",0.809423746449518,1
"17714","sub-145","ANG","5",108.0201,"WF","AH","CAKE",3.53823994154086,1
"17715","sub-145","ANG","5",120.022,"WP","AH","TRACTOR",3.66192812616504,1
"17716","sub-145","ANG","5",132.0282,"WF","AH","SPONGE",3.38219523237286,1
"17717","sub-145","ANG","5",144.0283,"WP","AH","ORANGE",2.89898210677609,1
"17718","sub-145","ANG","5",156.0285,"WP","AM","WHIP",2.06302895380448,1
"17719","sub-145","ANG","5",168.0283,"WP","AH","OMELET",3.251486198798,1
"17720","sub-145","ANG","5",180.0283,"WF","AH","MONKEY",3.61325443335865,1
"17721","sub-145","ANG","5",192.0238,"WF","AH","BANANA",3.66101420029026,1
"17722","sub-145","ANG","5",204.0214,"WP","AH","BACON",2.42865256827691,1
"17723","sub-145","ANG","5",216.0203,"WF","AH","ROPE",3.54220221647721,1
"17724","sub-145","ANG","5",228.0289,"WF","AH","DRUM",2.75158863565223,1
"17725","sub-145","ANG","5",240.0275,"WP","AH","SWORD",3.59184086701061,1
"17726","sub-145","ANG","5",252.0273,"WF","AH","CANOE",-2.40680046068421,0
"17727","sub-145","ANG","5",264.0287,"WP","AH","STOOL",3.64051287163912,1
"17728","sub-145","ANG","5",276.026,"WF","AH","CHEESE",3.4023376512374,1
"17729","sub-146","VTC","1",0.0028,"WP","IM","HAMMER",3.56157692086096,1
"17730","sub-146","VTC","1",12.0306,"WF","AH","SOAP",3.54352175073326,1
"17731","sub-146","VTC","1",24.0296,"WF","IM","SEAL",2.87795750388975,1
"17732","sub-146","VTC","1",36.0294,"WP","AH","STAPLER",3.66232919816833,1
