"","subject","roi","run","onset","category","trial_type","word","logit","acc"
"13277","sub-124","VTC","1",240.0123,"place","AH","OYSTER",1.56920278323188,1
"13278","sub-124","VTC","1",252.0139,"face","IM","TOAST",-0.086917393767677,0
"13279","sub-124","VTC","1",264.0137,"face","AH","HAM",4.30606125723168,1
"13280","sub-124","VTC","1",288.0192,"place","IH","CAKE",-0.634625894392239,0
"13281","sub-124","VTC","1",300.0192,"place","AH","PAINTBRUSH",1.04926600246596,1
"13282","sub-124","VTC","1",324.0181,"face","AH","ANCHOR",0.262937654187239,1
"13283","sub-124","VTC","2",12.0193,"face","AH","PIANO",1.82693254408914,1
"13284","sub-124","VTC","2",24.0183,"place","AH","SHEEP",3.0611034309741,1
"13285","sub-124","VTC","2",36.0187,"face","IH","TRAY",-0.808658377983075,0
"13286","sub-124","VTC","2",48.0192,"place","AM","HAMMER",-0.0717556428085045,0
"13287","sub-124","VTC","2",72.0138,"place","AM","PIE",-0.855162072886124,0
"13288","sub-124","VTC","2",84.0136,"place","AH","HOOK",4.54468377072013,1
"13289","sub-124","VTC","2",96.0188,"face","AH","HOSE",-1.33282920985469,0
"13290","sub-124","VTC","2",108.0197,"place","IH","COUCH",0.170490644699161,1
"13291","sub-124","VTC","2",120.0196,"face","AH","MOTH",0.277594587262917,1
"13292","sub-124","VTC","2",144.0181,"place","AH","TIRE",-4.1080262475991,0
"13293","sub-124","VTC","2",156.0192,"face","AH","NEST",2.50766183173361,1
"13294","sub-124","VTC","2",168.0135,"face","AM","NEEDLE",-2.23658804973482,0
"13295","sub-124","VTC","2",180.0143,"face","IH","BENCH",-3.17669343616716,0
"13296","sub-124","VTC","2",192.0153,"place","AM","ROPE",-1.66884964849718,0
"13297","sub-124","VTC","2",204.0188,"place","AH","BALLOON",2.09195626374151,1
"13298","sub-124","VTC","2",228.0187,"place","IH","BOOT",-1.68722466820549,0
"13299","sub-124","VTC","2",240.0183,"face","AH","CANDLE",0.572424390822349,1
"13300","sub-124","VTC","2",252.0183,"face","AH","SOUP",0.483640631258231,1
"13301","sub-124","VTC","2",264.0131,"place","IH","PLATE",-2.37891819581394,0
"13302","sub-124","VTC","2",300.0189,"place","IH","KNIFE",-1.00771634089392,0
"13303","sub-124","VTC","2",312.0186,"face","IM","MAP",-2.31441969213806,0
"13304","sub-124","VTC","2",336.0183,"place","IM","CHEESE",-3.15423891176768,0
"13305","sub-124","VTC","2",348.0182,"face","IH","CAMERA",-1.33935259768933,0
"13306","sub-124","VTC","3",0.0054,"face","IH","MUSTARD",-2.63579175194797,0
"13307","sub-124","VTC","3",12.0152,"face","AH","SPOON",2.20807664805009,1
"13308","sub-124","VTC","3",48.0203,"place","AH","BUTTER",1.7147316035466,1
"13309","sub-124","VTC","3",60.0192,"place","IH","OVEN",1.86461608267052,1
"13310","sub-124","VTC","3",72.02,"face","IH","CROWN",-0.0850344749086735,0
"13311","sub-124","VTC","3",84.0194,"face","AH","SHOVEL",-0.422131717444016,0
"13312","sub-124","VTC","3",96.0191,"face","AH","STAPLER",0.8764350692803,1
"13313","sub-124","VTC","3",108.014,"place","IM","BASKET",0.976390464555966,1
"13314","sub-124","VTC","3",132.0138,"place","AH","CRAB",-0.356666541079537,0
"13315","sub-124","VTC","3",144.0197,"face","AH","CORN",1.24685051734128,1
"13316","sub-124","VTC","3",156.0198,"face","AM","WINE",-2.17338427531495,0
"13317","sub-124","VTC","3",168.0192,"face","AH","MONKEY",1.75049454245213,1
"13318","sub-124","VTC","3",180.0199,"place","AM","PARADE",1.14860552787313,1
"13319","sub-124","VTC","3",192.0189,"place","AM","ORANGE",0.288945603934955,1
"13320","sub-124","VTC","3",204.0141,"face","IH","BROOM",1.74480083215328,1
"13321","sub-124","VTC","3",216.0141,"face","IM","BRAIN",0.357105413923232,1
"13322","sub-124","VTC","3",240.0187,"place","AH","PIGEON",2.36552667361793,1
"13323","sub-124","VTC","3",276.0201,"place","AH","BIBLE",-0.809535515902403,0
"13324","sub-124","VTC","3",300.0141,"face","AH","TIGER",0.351108985859993,1
"13325","sub-124","VTC","3",312.0148,"place","AM","HONEY",-1.10317036455203,0
"13326","sub-124","VTC","3",324.0133,"face","AH","TOWEL",-0.647149976625976,0
"13327","sub-124","VTC","3",336.0206,"place","IH","DESK",0.670572290057559,1
"13328","sub-124","VTC","3",348.0202,"place","AM","CANE",-3.61951653703556,0
"13329","sub-124","VTC","4",12.0153,"face","IH","TRACTOR",-0.630511310746387,0
"13330","sub-124","VTC","4",24.0153,"place","IM","ARROW",0.227777932708386,1
"13331","sub-124","VTC","4",48.0208,"face","AH","MOUSE",-2.40708391499972,0
"13332","sub-124","VTC","4",60.0203,"face","IH","KETTLE",3.06186723674843,1
"13333","sub-124","VTC","4",72.0192,"place","IH","MITTEN",-0.344438998434419,0
"13334","sub-124","VTC","4",84.0193,"face","IH","KITTEN",1.14428948673039,1
"13335","sub-124","VTC","4",96.0143,"face","AH","POTATO",-3.27030375969331,0
"13336","sub-124","VTC","4",108.0149,"place","IM","FLASK",-1.83918523108144,0
"13337","sub-124","VTC","4",120.0142,"face","AH","SPONGE",-1.78743476632391,0
"13338","sub-124","VTC","4",144.02,"place","IH","CHICKEN",0.727170547770533,1
"13339","sub-124","VTC","4",156.0198,"face","AH","BANANA",-0.894709051471209,0
"13340","sub-124","VTC","4",180.0191,"place","IH","TRUMPET",3.06675617519277,1
"13341","sub-124","VTC","4",204.0145,"place","AH","CRADLE",-0.684067210326177,0
"13342","sub-124","VTC","4",216.0146,"place","IH","FORK",-0.725437632202265,0
"13343","sub-124","VTC","4",228.0205,"face","AH","STOOL",1.09877334034699,1
"13344","sub-124","VTC","4",240.0192,"place","AM","CANNON",1.40878695085192,1
"13345","sub-124","VTC","4",252.0192,"place","IH","FAN",-0.0276846453744749,0
"13346","sub-124","VTC","4",264.0207,"face","IH","BELL",1.71137505780771,1
"13347","sub-124","VTC","4",276.0201,"place","AH","APPLE",2.36957919088839,1
"13348","sub-124","VTC","4",288.0196,"face","AH","PENNY",1.0154030680641,1
"13349","sub-124","VTC","4",300.0146,"face","IH","CAGE",3.7213142161525,1
"13350","sub-124","VTC","4",312.0143,"face","AH","STRING",1.41067824293564,1
"13351","sub-124","VTC","4",324.0207,"place","AH","WALLET",-0.617355830686864,0
"13352","sub-124","VTC","4",336.0206,"place","AM","ENVELOPE",1.07317690345884,1
"13353","sub-124","VTC","5",0.0049,"face","IH","TAXI",-0.106315324085286,0
"13354","sub-124","VTC","5",12.0229,"face","AH","SYRUP",-0.59945063531177,0
"13355","sub-124","VTC","5",24.0206,"place","IH","SOCK",-4.22455720023767,0
"13356","sub-124","VTC","5",48.0204,"face","IH","LAMP",0.940776292420711,1
"13357","sub-124","VTC","5",60.0209,"place","IH","BOWL",-0.39225434679108,0
"13358","sub-124","VTC","5",72.0151,"place","AH","MOON",1.47731562099332,1
"13359","sub-124","VTC","5",84.0158,"face","AH","SHOWER",0.171190868720649,1
"13360","sub-124","VTC","5",96.0155,"place","AH","ELEPHANT",0.746732848054622,1
"13361","sub-124","VTC","5",108.0206,"place","IH","SOAP",-2.90622032923813,0
"13362","sub-124","VTC","5",120.0198,"place","AH","BACON",2.00708555688497,1
"13363","sub-124","VTC","5",132.0206,"face","AH","BONE",-1.23539429633691,0
"13364","sub-124","VTC","5",156.0213,"face","AH","TURTLE",-2.34054026612528,0
"13365","sub-124","VTC","5",168.0145,"place","AM","CARROT",0.864464004473748,1
"13366","sub-124","VTC","5",180.0145,"face","AH","FLAG",2.80306370879282,1
"13367","sub-124","VTC","5",204.0212,"place","AM","OTTER",2.84393334968727,1
"13368","sub-124","VTC","5",216.02,"face","AH","CAPE",-2.68786145625607,0
"13369","sub-124","VTC","5",228.0217,"place","IH","BARREL",-0.329584252616207,0
"13370","sub-124","VTC","5",252.0209,"face","IH","CHERRY",5.11855002772905,1
"13371","sub-124","VTC","5",264.0203,"place","IH","WOLF",-1.67031604114361,0
"13372","sub-124","VTC","5",276.0179,"place","AM","DUCK",1.84682829094095,1
"13373","sub-124","VTC","5",300.0155,"face","IH","PENCIL",-2.41680513923281,0
"13374","sub-124","VTC","5",312.0202,"face","AH","SCISSORS",5.62530478152788,1
"13375","sub-124","VTC","5",336.0214,"face","IH","GUITAR",-0.85494666839254,0
"13376","sub-124","VTC","5",348.0203,"place","IH","NET",4.44155135618577,1
"13377","sub-124","ANG","1",0.0065,"face","IM","PILLOW",-0.844201406196533,0
"13378","sub-124","ANG","1",12.0195,"place","AM","PAN",-0.263640362737438,0
"13379","sub-124","ANG","1",24.0183,"place","AH","RABBIT",7.2910319644109,1
"13380","sub-124","ANG","1",36.0171,"face","AH","ROSE",9.11776194926172,1
"13381","sub-124","ANG","1",48.0135,"place","AH","RAILROAD",0.973083206596522,1
"13382","sub-124","ANG","1",60.0145,"place","IM","TROPHY",-0.798704472632539,0
"13383","sub-124","ANG","1",72.0129,"face","AH","MUG",4.63618554782473,1
"13384","sub-124","ANG","1",84.0179,"place","IH","FENCE",6.27920456212559,1
"13385","sub-124","ANG","1",96.0184,"place","AH","DRUM",0.0543341796773873,1
"13386","sub-124","ANG","1",108.0176,"face","AH","SWORD",1.2186858425531,1
"13387","sub-124","ANG","1",120.0181,"face","AH","LIZARD",5.96512869470203,1
"13388","sub-124","ANG","1",132.0187,"place","AM","PAIL",-0.12080658966599,0
"13389","sub-124","ANG","1",168.0139,"face","AM","MILK",-0.494488855964951,0
"13390","sub-124","ANG","1",180.0192,"face","IH","DOLLAR",3.12229975598262,1
"13391","sub-124","ANG","1",192.0198,"face","AM","LADDER",-3.95041252567375,0
"13392","sub-124","ANG","1",216.0179,"place","AH","DEER",7.2203832693243,1
"13393","sub-124","ANG","1",240.0123,"place","AH","OYSTER",6.10709202114272,1
"13394","sub-124","ANG","1",252.0139,"face","IM","TOAST",1.80441046548078,1
"13395","sub-124","ANG","1",264.0137,"face","AH","HAM",6.10285731104169,1
"13396","sub-124","ANG","1",288.0192,"place","IH","CAKE",-1.53532333184602,0
"13397","sub-124","ANG","1",300.0192,"place","AH","PAINTBRUSH",5.17863240059075,1
"13398","sub-124","ANG","1",324.0181,"face","AH","ANCHOR",3.651513217696,1
"13399","sub-124","ANG","2",12.0193,"face","AH","PIANO",3.25176139958799,1
"13400","sub-124","ANG","2",24.0183,"place","AH","SHEEP",9.28869874922585,1
"13401","sub-124","ANG","2",36.0187,"face","IH","TRAY",1.35743144574917,1
"13402","sub-124","ANG","2",48.0192,"place","AM","HAMMER",-5.4613867807032,0
"13403","sub-124","ANG","2",72.0138,"place","AM","PIE",-3.76221195470362,0
"13404","sub-124","ANG","2",84.0136,"place","AH","HOOK",5.95808358282301,1
"13405","sub-124","ANG","2",96.0188,"face","AH","HOSE",0.760186666402623,1
"13406","sub-124","ANG","2",108.0197,"place","IH","COUCH",0.228509840503351,1
"13407","sub-124","ANG","2",120.0196,"face","AH","MOTH",4.36977871080319,1
"13408","sub-124","ANG","2",144.0181,"place","AH","TIRE",0.912367461852997,1
"13409","sub-124","ANG","2",156.0192,"face","AH","NEST",4.93267651072197,1
"13410","sub-124","ANG","2",168.0135,"face","AM","NEEDLE",-2.89335414823898,0
"13411","sub-124","ANG","2",180.0143,"face","IH","BENCH",2.44540774270989,1
"13412","sub-124","ANG","2",192.0153,"place","AM","ROPE",-4.83764729044426,0
"13413","sub-124","ANG","2",204.0188,"place","AH","BALLOON",9.87136662813534,1
"13414","sub-124","ANG","2",228.0187,"place","IH","BOOT",0.303836402895587,1
"13415","sub-124","ANG","2",240.0183,"face","AH","CANDLE",0.539140526940714,1
"13416","sub-124","ANG","2",252.0183,"face","AH","SOUP",-1.21760811650597,0
"13417","sub-124","ANG","2",264.0131,"place","IH","PLATE",0.920398347427196,1
"13418","sub-124","ANG","2",300.0189,"place","IH","KNIFE",-3.77656328922679,0
"13419","sub-124","ANG","2",312.0186,"face","IM","MAP",-6.2483472650733,0
"13420","sub-124","ANG","2",336.0183,"place","IM","CHEESE",-3.16892297265581,0
"13421","sub-124","ANG","2",348.0182,"face","IH","CAMERA",-0.96563543859254,0
"13422","sub-124","ANG","3",0.0054,"face","IH","MUSTARD",-0.0943472476991443,0
"13423","sub-124","ANG","3",12.0152,"face","AH","SPOON",5.4981333486304,1
"13424","sub-124","ANG","3",48.0203,"place","AH","BUTTER",4.48237570258574,1
"13425","sub-124","ANG","3",60.0192,"place","IH","OVEN",-3.03108073262972,0
"13426","sub-124","ANG","3",72.02,"face","IH","CROWN",0.464417270111254,1
"13427","sub-124","ANG","3",84.0194,"face","AH","SHOVEL",-0.0029271141106494,0
"13428","sub-124","ANG","3",96.0191,"face","AH","STAPLER",0.998099961554481,1
"13429","sub-124","ANG","3",108.014,"place","IM","BASKET",2.70208170983953,1
"13430","sub-124","ANG","3",132.0138,"place","AH","CRAB",0.547451099363908,1
"13431","sub-124","ANG","3",144.0197,"face","AH","CORN",-1.5990805811751,0
"13432","sub-124","ANG","3",156.0198,"face","AM","WINE",-1.31750302463481,0
"13433","sub-124","ANG","3",168.0192,"face","AH","MONKEY",3.84454324827169,1
"13434","sub-124","ANG","3",180.0199,"place","AM","PARADE",2.48017567416023,1
"13435","sub-124","ANG","3",192.0189,"place","AM","ORANGE",3.19553294991167,1
"13436","sub-124","ANG","3",204.0141,"face","IH","BROOM",7.20606135317388,1
"13437","sub-124","ANG","3",216.0141,"face","IM","BRAIN",3.46068783899065,1
"13438","sub-124","ANG","3",240.0187,"place","AH","PIGEON",7.80264980088365,1
"13439","sub-124","ANG","3",276.0201,"place","AH","BIBLE",3.73341249249587,1
"13440","sub-124","ANG","3",300.0141,"face","AH","TIGER",-0.901511910723693,0
"13441","sub-124","ANG","3",312.0148,"place","AM","HONEY",-0.151519887810837,0
"13442","sub-124","ANG","3",324.0133,"face","AH","TOWEL",4.4427075898196,1
"13443","sub-124","ANG","3",336.0206,"place","IH","DESK",0.208128317119227,1
"13444","sub-124","ANG","3",348.0202,"place","AM","CANE",-0.357659090189708,0
"13445","sub-124","ANG","4",12.0153,"face","IH","TRACTOR",-0.749487076506216,0
"13446","sub-124","ANG","4",24.0153,"place","IM","ARROW",-0.652564408287025,0
"13447","sub-124","ANG","4",48.0208,"face","AH","MOUSE",-3.19909388539119,0
"13448","sub-124","ANG","4",60.0203,"face","IH","KETTLE",0.645142418773986,1
"13449","sub-124","ANG","4",72.0192,"place","IH","MITTEN",-1.61810928475347,0
"13450","sub-124","ANG","4",84.0193,"face","IH","KITTEN",0.376761276494234,1
"13451","sub-124","ANG","4",96.0143,"face","AH","POTATO",-0.861337615435532,0
"13452","sub-124","ANG","4",108.0149,"place","IM","FLASK",-1.08205731242662,0
"13453","sub-124","ANG","4",120.0142,"face","AH","SPONGE",1.89952089912192,1
"13454","sub-124","ANG","4",144.02,"place","IH","CHICKEN",-1.17319767702489,0
"13455","sub-124","ANG","4",156.0198,"face","AH","BANANA",-2.05304480736313,0
"13456","sub-124","ANG","4",180.0191,"place","IH","TRUMPET",0.741976914081504,1
"13457","sub-124","ANG","4",204.0145,"place","AH","CRADLE",-1.35510338657578,0
"13458","sub-124","ANG","4",216.0146,"place","IH","FORK",2.07216101820436,1
"13459","sub-124","ANG","4",228.0205,"face","AH","STOOL",0.970777063860521,1
"13460","sub-124","ANG","4",240.0192,"place","AM","CANNON",1.83508900167554,1
"13461","sub-124","ANG","4",252.0192,"place","IH","FAN",0.424365742668415,1
"13462","sub-124","ANG","4",264.0207,"face","IH","BELL",3.1390158319759,1
"13463","sub-124","ANG","4",276.0201,"place","AH","APPLE",2.51308991224131,1
"13464","sub-124","ANG","4",288.0196,"face","AH","PENNY",2.53829932844353,1
"13465","sub-124","ANG","4",300.0146,"face","IH","CAGE",2.45046553865111,1
"13466","sub-124","ANG","4",312.0143,"face","AH","STRING",-0.19168778432954,0
"13467","sub-124","ANG","4",324.0207,"place","AH","WALLET",1.51519125758249,1
"13468","sub-124","ANG","4",336.0206,"place","AM","ENVELOPE",2.04301044827534,1
"13469","sub-124","ANG","5",0.0049,"face","IH","TAXI",-0.803703612206976,0
"13470","sub-124","ANG","5",12.0229,"face","AH","SYRUP",-0.940069606776196,0
"13471","sub-124","ANG","5",24.0206,"place","IH","SOCK",-0.651550966865787,0
"13472","sub-124","ANG","5",48.0204,"face","IH","LAMP",2.49153201475313,1
"13473","sub-124","ANG","5",60.0209,"place","IH","BOWL",-1.99319173883468,0
"13474","sub-124","ANG","5",72.0151,"place","AH","MOON",6.2328232611846,1
"13475","sub-124","ANG","5",84.0158,"face","AH","SHOWER",-0.881876296118171,0
"13476","sub-124","ANG","5",96.0155,"place","AH","ELEPHANT",3.5537216873198,1
"13477","sub-124","ANG","5",108.0206,"place","IH","SOAP",-0.817368508146165,0
"13478","sub-124","ANG","5",120.0198,"place","AH","BACON",6.35296335924322,1
"13479","sub-124","ANG","5",132.0206,"face","AH","BONE",2.39026398655198,1
"13480","sub-124","ANG","5",156.0213,"face","AH","TURTLE",-1.93480266629489,0
"13481","sub-124","ANG","5",168.0145,"place","AM","CARROT",-0.162638533054278,0
"13482","sub-124","ANG","5",180.0145,"face","AH","FLAG",5.56548908927343,1
"13483","sub-124","ANG","5",204.0212,"place","AM","OTTER",3.59292777817119,1
"13484","sub-124","ANG","5",216.02,"face","AH","CAPE",-0.266807362768049,0
"13485","sub-124","ANG","5",228.0217,"place","IH","BARREL",-1.11413536339616,0
"13486","sub-124","ANG","5",252.0209,"face","IH","CHERRY",0.986727462448368,1
"13487","sub-124","ANG","5",264.0203,"place","IH","WOLF",0.53334529497253,1
"13488","sub-124","ANG","5",276.0179,"place","AM","DUCK",-0.356262905448264,0
"13489","sub-124","ANG","5",300.0155,"face","IH","PENCIL",0.451529670922509,1
"13490","sub-124","ANG","5",312.0202,"face","AH","SCISSORS",10.1940033642688,1
"13491","sub-124","ANG","5",336.0214,"face","IH","GUITAR",-2.22871598063518,0
"13492","sub-124","ANG","5",348.0203,"place","IH","NET",-0.245773194101088,0
"13493","sub-125","VTC","1",0.0038,"face","IH","BASKET",-0.272358581924034,0
"13494","sub-125","VTC","1",12.0126,"face","AH","MAP",-1.40606717792155,0
"13495","sub-125","VTC","1",24.0172,"place","IH","APPLE",-1.52721644419259,0
"13496","sub-125","VTC","1",48.019,"face","AM","NEEDLE",0.923166975569419,1
"13497","sub-125","VTC","1",72.0177,"place","AM","CANNON",-0.272363695109688,0
"13498","sub-125","VTC","1",84.0176,"face","AH","FLAG",1.99899150082998,1
"13499","sub-125","VTC","1",96.0122,"face","AM","ARROW",-1.94457523902998,0
"13500","sub-125","VTC","1",108.0127,"place","IM","PHONE",1.32717443771907,1
"13501","sub-125","VTC","1",120.0173,"face","AH","BANANA",-0.278143399800754,0
"13502","sub-125","VTC","1",132.0182,"place","AH","FAN",-0.444169560143308,0
"13503","sub-125","VTC","1",144.0184,"face","IH","CLOCK",0.922305195447445,1
"13504","sub-125","VTC","1",156.0183,"face","IM","FORK",1.93227704344973,1
"13505","sub-125","VTC","1",168.0178,"place","AM","SWORD",1.84871227614627,1
"13506","sub-125","VTC","1",180.0173,"place","IM","BENCH",2.69195338077815,1
"13507","sub-125","VTC","1",192.0177,"face","IH","SOAP",1.5016578646813,1
"13508","sub-125","VTC","1",204.0134,"place","IM","RABBIT",0.0775753098792204,1
"13509","sub-125","VTC","1",216.0147,"place","IM","PIANO",1.92629208015432,1
"13510","sub-125","VTC","1",240.0172,"face","AH","CANE",0.932242296385989,1
"13511","sub-125","VTC","1",252.0173,"place","AM","CAMERA",1.73277686287375,1
"13512","sub-125","VTC","1",288.0132,"face","AH","OMELET",2.03195594790731,1
"13513","sub-125","VTC","1",300.0135,"place","IH","MUSTARD",1.88698257846097,1
"13514","sub-125","VTC","1",312.0129,"face","AH","HAM",2.07304131345063,1
"13515","sub-125","VTC","1",324.0187,"place","AM","LION",-1.1181101796922,0
"13516","sub-125","VTC","1",348.0196,"place","IH","TRAY",1.0637554503033,1
"13517","sub-125","VTC","2",0.0033,"face","IH","CHICKEN",1.53961538289114,1
"13518","sub-125","VTC","2",24.0126,"face","AH","UMBRELLA",0.561482141453536,1
"13519","sub-125","VTC","2",36.0124,"face","AH","HIGHWAY",2.1906302343921,1
"13520","sub-125","VTC","2",48.0189,"place","AH","ANCHOR",0.49466128735323,1
"13521","sub-125","VTC","2",60.0174,"place","IM","JACKET",-0.920921277482326,0
"13522","sub-125","VTC","2",72.0191,"face","AH","MOON",2.90462887504907,1
"13523","sub-125","VTC","2",84.0181,"place","AM","PYTHON",3.07095229317842,1
"13524","sub-125","VTC","2",96.0182,"face","AH","PLATE",0.971865145265022,1
"13525","sub-125","VTC","2",108.0177,"place","AH","ENVELOPE",4.36639906625468,1
"13526","sub-125","VTC","2",120.013,"place","AM","PENCIL",2.36792635921675,1
"13527","sub-125","VTC","2",132.0132,"face","IH","KNIFE",2.59024494635455,1
"13528","sub-125","VTC","2",144.0187,"place","AM","CAPE",0.97073932769837,1
"13529","sub-125","VTC","2",156.0188,"face","AH","HONEY",2.57183172919783,1
"13530","sub-125","VTC","2",168.0191,"face","IM","GLASSES",-1.73097455440657,0
"13531","sub-125","VTC","2",180.0177,"place","AH","SYRUP",-0.904899471019509,0
"13532","sub-125","VTC","2",192.0189,"face","AH","STAPLER",-4.84283956858998,0
"13533","sub-125","VTC","2",204.0187,"place","IM","MOUSE",0.532163078431116,1
"13534","sub-125","VTC","2",228.0139,"place","AH","TOILET",-2.55232264875206,0
"13535","sub-125","VTC","2",252.0181,"place","AM","WHIP",1.60661517721657,1
"13536","sub-125","VTC","2",276.0181,"place","AH","SHOVEL",1.47151831539537,1
"13537","sub-125","VTC","2",288.0191,"face","AH","BIBLE",4.01618398804709,1
"13538","sub-125","VTC","2",312.0134,"place","AH","SEAL",0.311765605456187,1
"13539","sub-125","VTC","2",324.0131,"face","AH","MANURE",0.0352596149107013,1
"13540","sub-125","VTC","2",336.0143,"face","AH","WOLF",-0.772199611170828,0
"13541","sub-125","VTC","3",0.0045,"face","AH","SOUP",-4.29911187518753,0
"13542","sub-125","VTC","3",24.0135,"face","AH","LIZARD",1.73837969651171,1
"13543","sub-125","VTC","3",36.0176,"place","AH","OTTER",3.80146742539502,1
"13544","sub-125","VTC","3",48.019,"face","AH","PAIL",0.870654327363698,1
"13545","sub-125","VTC","3",60.0191,"face","AH","CIGAR",0.0538052846439226,1
"13546","sub-125","VTC","3",72.0195,"place","IH","STRING",1.03825591633359,1
"13547","sub-125","VTC","3",84.0186,"place","IH","BOOT",-1.25972604530391,0
"13548","sub-125","VTC","3",96.0193,"place","AH","CROWN",2.12660076506752,1
"13549","sub-125","VTC","3",108.0134,"face","AH","PAN",0.255486499639818,1
"13550","sub-125","VTC","3",120.014,"place","AM","KITTEN",-3.59599627845106,0
"13551","sub-125","VTC","3",144.0188,"face","AH","CARROT",1.15205240056947,1
"13552","sub-125","VTC","3",168.0191,"face","IH","RAILROAD",1.35673131675763,1
"13553","sub-125","VTC","3",192.0187,"place","AM","ROSE",-2.07570751080209,0
"13554","sub-125","VTC","3",216.0142,"place","AM","PIE",-0.806423399801138,0
"13555","sub-125","VTC","3",228.0151,"place","IH","BELL",-0.263980498107567,0
"13556","sub-125","VTC","3",240.0175,"place","IH","STOOL",1.53890506832191,1
"13557","sub-125","VTC","3",264.019,"place","AM","SHEEP",2.82458877646939,1
"13558","sub-125","VTC","3",276.0181,"place","AH","PAINTBRUSH",-0.874359132333976,0
"13559","sub-125","VTC","3",300.0185,"face","AH","BRAIN",2.13329725526547,1
"13560","sub-125","VTC","3",312.0144,"face","IM","LOCKER",-1.00895044081488,0
"13561","sub-125","VTC","3",324.0144,"place","IH","CAGE",2.74141769026546,1
"13562","sub-125","VTC","3",336.0136,"face","AH","OYSTER",1.24292143356689,1
"13563","sub-125","VTC","3",348.0183,"face","AH","BALLOON",0.953359943459908,1
"13564","sub-125","VTC","4",0.0053,"face","AH","GOAT",-0.282097849094297,0
"13565","sub-125","VTC","4",12.0196,"face","AH","ORANGE",-0.528823160376534,0
"13566","sub-125","VTC","4",36.0145,"place","IH","TIRE",0.749153473137567,1
"13567","sub-125","VTC","4",48.0135,"face","AH","VIOLIN",0.661532952614414,1
"13568","sub-125","VTC","4",60.0197,"face","AH","CRADLE",2.37607325297274,1
"13569","sub-125","VTC","4",72.0194,"place","AH","SCISSORS",3.37891858639557,1
"13570","sub-125","VTC","4",84.0203,"place","AM","BUTTER",1.45521061584921,1
"13571","sub-125","VTC","4",96.0197,"face","IH","GUITAR",-1.27774806802968,0
"13572","sub-125","VTC","4",120.0144,"place","IH","MAGNET",-0.960287707778403,0
"13573","sub-125","VTC","4",144.014,"face","AM","FENCE",-0.618868677964776,0
"13574","sub-125","VTC","4",156.0203,"face","AH","MUG",2.16929154037405,1
"13575","sub-125","VTC","4",168.02,"place","AM","TAXI",1.13231211177478,1
"13576","sub-125","VTC","4",204.0199,"place","AH","SPONGE",3.96145979934886,1
"13577","sub-125","VTC","4",216.0219,"face","AH","WINE",3.07297030691018,1
"13578","sub-125","VTC","4",228.0142,"place","AH","HOSE",0.0341281949113743,1
"13579","sub-125","VTC","4",252.0192,"face","AH","CAKE",3.76518915858989,1
"13580","sub-125","VTC","4",264.0199,"face","AM","TRACTOR",0.30110810539192,1
"13581","sub-125","VTC","4",276.0187,"place","IH","PARADE",1.40106678598538,1
"13582","sub-125","VTC","4",288.0191,"place","AH","ROPE",2.93750438361764,1
"13583","sub-125","VTC","4",300.02,"face","AH","PURSE",-1.07707953204556,0
"13584","sub-125","VTC","4",312.0192,"place","IM","NEST",-2.94039306105765,0
"13585","sub-125","VTC","4",324.0145,"place","AH","TURTLE",1.46046595215828,1
"13586","sub-125","VTC","4",336.0135,"place","AM","DOLLAR",-2.38640177319388,0
"13587","sub-125","VTC","4",348.0151,"face","AH","ELEPHANT",0.882717225921523,1
"13588","sub-125","VTC","5",0.0076,"face","IH","COUCH",-0.438782247701112,0
"13589","sub-125","VTC","5",12.0214,"face","IM","DIAMOND",1.83369459114978,1
"13590","sub-125","VTC","5",24.0199,"place","AM","DOLL",-0.456583197377728,0
"13591","sub-125","VTC","5",36.0194,"place","AM","DEER",-0.0718585371649842,0
"13592","sub-125","VTC","5",48.0203,"face","AH","NET",-0.263562538591425,0
"13593","sub-125","VTC","5",60.0146,"place","AH","CHEESE",-1.96628620165907,0
"13594","sub-125","VTC","5",72.0145,"place","AH","ROCKET",1.02353265113603,1
"13595","sub-125","VTC","5",120.0204,"face","AM","LADDER",-1.75761468944481,0
"13596","sub-125","VTC","5",132.0208,"face","AH","PILLOW",-0.630259590839097,0
"13597","sub-125","VTC","5",144.0204,"face","AH","HAMMER",2.25193064255327,1
"13598","sub-125","VTC","5",156.0151,"place","AH","DRUM",3.83579682231597,1
"13599","sub-125","VTC","5",180.0138,"face","AH","QUILT",-1.14096778203139,0
"13600","sub-125","VTC","5",192.021,"place","AH","PENNY",-1.54256350461971,0
"13601","sub-125","VTC","5",204.0213,"place","AH","SOCK",-0.830546227381069,0
"13602","sub-125","VTC","5",216.0192,"face","AH","NAPKIN",2.41229256531005,1
"13603","sub-125","VTC","5",228.0196,"place","AH","SPOON",1.03318542848289,1
"13604","sub-125","VTC","5",240.0202,"place","AH","CANDLE",0.851279594143727,1
"13605","sub-125","VTC","5",252.0161,"place","AM","MILK",0.599419344243911,1
"13606","sub-125","VTC","5",264.0147,"face","AH","TRUMPET",-0.0327186051416905,0
"13607","sub-125","VTC","5",276.0136,"face","AH","BOWL",0.577489578728002,1
"13608","sub-125","VTC","5",324.0208,"place","IH","FLASK",0.0985568490656071,1
"13609","sub-125","VTC","5",336.0206,"face","AM","KETTLE",-0.951531903067408,0
"13610","sub-125","ANG","1",0.0038,"face","IH","BASKET",-0.440897650547294,0
